age,job,marital,education,default,housing,loan,channel,month,day_of_week,cur_campaign_cnt,prev_campaign_days,prev_campaign_cnt,prev_campaign_outcome,deposit
40,trade,married,other,no,yes,no,app,jul,tue,4,,0,nonexistent,0
56,trade,married,other,unknown,yes,no,app,jul,tue,5,,0,nonexistent,0
55,trade,married,other,unknown,no,no,app,jul,tue,4,,0,nonexistent,0
37,other,single,undergraduate,unknown,no,no,app,jul,tue,5,,0,nonexistent,0
27,services,single,high school,no,no,no,app,jul,tue,4,,0,nonexistent,0
56,education,married,other,unknown,yes,no,app,jul,tue,2,,0,nonexistent,0
25,business,single,undergraduate,no,no,no,app,jul,tue,7,,0,nonexistent,0
43,trade,married,other,no,no,yes,app,jul,tue,2,,0,nonexistent,0
28,trade,single,other,unknown,no,no,app,jul,tue,3,,0,nonexistent,0
58,other,married,undergraduate,no,yes,no,app,jul,tue,4,,0,nonexistent,0
39,trade,married,other,unknown,yes,yes,app,jul,tue,5,,0,nonexistent,0
34,education,married,high school,no,no,no,app,jul,tue,7,,0,nonexistent,0
32,trade,divorced,other,no,yes,no,app,jul,tue,4,,0,nonexistent,0
44,trade,married,other,no,no,no,app,jul,tue,2,,0,nonexistent,0
43,education,married,undergraduate,no,yes,no,app,jul,tue,4,,0,nonexistent,0
32,services,single,unknown,unknown,yes,yes,app,jul,tue,2,,0,nonexistent,0
35,trade,divorced,other,no,yes,no,app,jul,tue,4,,0,nonexistent,0
57,education,married,other,no,no,no,app,jul,tue,5,,0,nonexistent,0
35,trade,single,other,no,yes,no,app,jul,tue,6,,0,nonexistent,0
34,technology,divorced,graduate/professional,no,no,no,app,jul,tue,3,,0,nonexistent,0
27,trade,married,other,unknown,no,no,app,jul,tue,2,,0,nonexistent,0
50,education,married,undergraduate,no,yes,no,app,jul,tue,2,,0,nonexistent,0
48,trade,married,other,no,yes,no,app,jul,tue,5,,0,nonexistent,0
35,other,married,undergraduate,no,unknown,unknown,push,jul,tue,4,,0,nonexistent,0
32,trade,single,other,no,unknown,unknown,push,jul,tue,4,,0,nonexistent,0
55,trade,married,other,no,no,no,app,jul,tue,4,,0,nonexistent,0
25,trade,married,high school,unknown,no,no,app,jul,tue,4,,0,nonexistent,0
30,trade,divorced,high school,no,no,no,app,jul,tue,4,,0,nonexistent,0
50,other,married,undergraduate,unknown,yes,no,app,jul,tue,3,,0,nonexistent,0
24,trade,married,other,no,no,no,app,jul,tue,3,,0,nonexistent,0
35,unemployed,married,undergraduate,no,yes,no,app,jul,tue,4,,0,nonexistent,0
50,technology,single,undergraduate,no,yes,no,app,jul,tue,7,,0,nonexistent,0
32,technology,single,graduate/professional,no,no,no,app,jul,tue,4,,0,nonexistent,1
45,trade,single,other,unknown,yes,no,app,jul,tue,5,,0,nonexistent,0
33,trade,divorced,other,unknown,no,no,app,jul,tue,5,,0,nonexistent,1
56,unknown,divorced,other,no,no,no,app,jul,tue,12,,0,nonexistent,0
46,retail,single,undergraduate,unknown,no,yes,app,jul,tue,3,,0,nonexistent,0
28,technology,single,high school,no,yes,no,push,jul,tue,6,,0,nonexistent,0
48,other,divorced,other,no,no,no,app,jul,tue,4,,0,nonexistent,1
35,trade,single,other,unknown,yes,no,app,jul,tue,5,,0,nonexistent,0
27,trade,single,high school,no,unknown,unknown,app,jul,tue,3,,0,nonexistent,0
58,retired,married,other,unknown,no,no,app,jul,tue,3,,0,nonexistent,0
27,other,single,undergraduate,no,yes,no,app,jul,tue,5,,0,nonexistent,0
34,education,married,high school,no,yes,no,app,jul,tue,3,,0,nonexistent,1
55,retired,married,other,unknown,no,yes,app,jul,tue,4,,0,nonexistent,0
33,other,single,high school,no,yes,no,app,jul,tue,5,,0,nonexistent,0
51,technology,divorced,high school,no,no,no,app,jul,tue,4,,0,nonexistent,0
34,other,single,undergraduate,no,no,no,push,jul,tue,4,,0,nonexistent,0
40,other,divorced,high school,no,no,yes,app,jul,tue,5,,0,nonexistent,0
56,other,married,other,no,yes,no,app,jul,tue,5,,0,nonexistent,0
25,trade,single,other,no,yes,no,app,jul,tue,6,,0,nonexistent,0
44,trade,married,other,no,no,no,push,jul,tue,5,,0,nonexistent,0
38,other,divorced,undergraduate,no,no,no,app,jul,tue,8,,0,nonexistent,0
33,trade,married,high school,unknown,yes,no,app,jul,tue,6,,0,nonexistent,0
39,trade,married,other,unknown,yes,no,app,jul,tue,5,,0,nonexistent,0
48,unemployed,married,undergraduate,no,yes,no,app,jul,tue,3,,0,nonexistent,0
48,trade,married,other,no,yes,no,app,jul,tue,5,,0,nonexistent,0
50,trade,married,other,unknown,yes,no,push,jul,tue,8,,0,nonexistent,0
25,other,single,high school,no,yes,no,app,jul,tue,5,,0,nonexistent,0
57,trade,divorced,other,unknown,no,no,app,jul,tue,6,,0,nonexistent,1
27,other,single,graduate/professional,no,no,no,app,jul,tue,5,,0,nonexistent,1
48,unemployed,married,other,unknown,no,no,app,jul,tue,6,,0,nonexistent,0
50,trade,married,other,unknown,no,yes,app,jul,tue,2,,0,nonexistent,0
46,technology,divorced,graduate/professional,no,no,no,app,jul,tue,4,,0,nonexistent,0
33,services,married,high school,no,yes,no,push,jul,tue,7,,0,nonexistent,0
25,trade,single,high school,no,yes,no,push,jul,tue,4,,0,nonexistent,0
36,trade,married,other,unknown,yes,no,app,jul,tue,8,,0,nonexistent,0
44,services,divorced,other,no,yes,no,push,jul,tue,5,,0,nonexistent,0
53,trade,divorced,unknown,no,yes,no,push,jul,tue,6,,0,nonexistent,0
35,other,married,high school,no,no,no,app,jul,tue,2,,0,nonexistent,0
34,trade,married,other,no,yes,no,app,jul,tue,4,,0,nonexistent,0
24,services,single,high school,no,no,no,push,jul,wed,14,,0,nonexistent,0
24,other,single,high school,no,no,no,push,jul,wed,6,,0,nonexistent,0
37,business,divorced,high school,unknown,yes,no,app,jul,wed,4,,0,nonexistent,0
58,education,divorced,undergraduate,no,yes,no,app,jul,wed,4,,0,nonexistent,0
37,trade,married,other,no,yes,no,push,jul,wed,8,,0,nonexistent,0
56,other,married,high school,unknown,yes,no,app,jul,wed,2,,0,nonexistent,0
59,retired,married,undergraduate,unknown,no,no,app,jul,wed,5,,0,nonexistent,1
58,education,divorced,undergraduate,no,yes,no,push,jul,wed,5,,0,nonexistent,0
33,other,single,unknown,no,no,yes,app,jul,wed,4,,0,nonexistent,0
38,self-employed,married,graduate/professional,no,no,no,app,jul,wed,7,,0,nonexistent,0
34,trade,married,other,no,no,no,app,jul,wed,7,,0,nonexistent,0
27,services,single,graduate/professional,no,unknown,unknown,push,jul,wed,8,,0,nonexistent,0
31,other,married,undergraduate,no,yes,no,app,jul,wed,3,,0,nonexistent,0
29,student,married,undergraduate,no,yes,no,app,jul,wed,7,,0,nonexistent,0
33,trade,divorced,other,unknown,yes,yes,app,jul,wed,3,,0,nonexistent,0
24,other,single,high school,no,no,no,app,jul,wed,5,,0,nonexistent,0
38,trade,married,other,unknown,yes,no,push,jul,wed,6,,0,nonexistent,0
30,self-employed,single,undergraduate,no,no,no,app,jul,wed,4,,0,nonexistent,0
26,other,married,high school,no,no,no,app,jul,wed,6,,0,nonexistent,0
34,other,married,high school,no,yes,no,app,jul,wed,4,,0,nonexistent,0
26,technology,single,graduate/professional,no,no,no,app,jul,wed,1,,0,nonexistent,0
49,trade,married,other,unknown,no,no,app,jul,wed,1,,0,nonexistent,0
55,retail,married,other,no,no,no,app,jul,wed,7,,0,nonexistent,0
26,technology,single,graduate/professional,no,unknown,unknown,app,jul,wed,1,,0,nonexistent,1
30,self-employed,married,undergraduate,no,yes,no,push,jul,wed,1,,0,nonexistent,0
37,business,divorced,high school,unknown,no,no,app,jul,wed,4,,0,nonexistent,0
49,trade,married,other,unknown,no,no,app,jul,wed,1,,0,nonexistent,0
33,trade,married,other,unknown,yes,no,push,jul,wed,1,,0,nonexistent,0
37,technology,single,undergraduate,unknown,yes,no,app,jul,wed,2,,0,nonexistent,0
31,other,married,undergraduate,no,yes,yes,app,jul,wed,2,,0,nonexistent,0
30,trade,married,unknown,no,yes,no,app,jul,wed,1,,0,nonexistent,0
33,trade,divorced,other,unknown,no,no,push,jul,wed,2,,0,nonexistent,0
24,trade,married,other,unknown,no,no,app,jul,wed,1,,0,nonexistent,1
34,other,single,undergraduate,no,yes,no,app,jul,wed,1,,0,nonexistent,0
43,technology,single,graduate/professional,unknown,yes,no,app,jul,wed,1,,0,nonexistent,0
31,trade,married,other,no,no,no,app,jul,wed,1,,0,nonexistent,0
43,retail,married,other,unknown,no,no,app,jul,wed,1,,0,nonexistent,0
55,trade,married,other,no,no,no,app,jul,wed,2,,0,nonexistent,0
28,trade,single,other,unknown,yes,no,app,jul,wed,1,,0,nonexistent,0
31,trade,married,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
43,trade,single,other,no,yes,yes,app,jul,wed,4,,0,nonexistent,1
28,trade,single,other,unknown,yes,no,app,jul,wed,1,,0,nonexistent,0
49,trade,divorced,unknown,unknown,no,no,app,jul,wed,1,,0,nonexistent,0
49,trade,divorced,unknown,unknown,yes,no,app,jul,wed,1,,0,nonexistent,0
34,technology,divorced,graduate/professional,no,no,no,app,jul,wed,1,,0,nonexistent,0
27,services,married,high school,no,no,no,app,jul,wed,4,,0,nonexistent,0
32,trade,single,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
48,trade,married,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
37,business,divorced,high school,unknown,no,no,app,jul,wed,3,,0,nonexistent,0
49,trade,divorced,unknown,unknown,no,no,app,jul,wed,1,,0,nonexistent,0
31,self-employed,married,other,no,no,no,app,jul,wed,1,,0,nonexistent,0
50,trade,married,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
34,technology,divorced,graduate/professional,no,yes,no,app,jul,wed,1,,0,nonexistent,0
31,trade,single,other,no,no,no,push,jul,wed,1,,0,nonexistent,0
52,education,married,undergraduate,unknown,no,no,app,jul,wed,1,,0,nonexistent,0
24,other,single,high school,no,yes,no,app,jul,wed,4,,0,nonexistent,0
49,services,married,high school,unknown,yes,no,app,jul,wed,1,,0,nonexistent,0
49,services,married,high school,unknown,yes,no,app,jul,wed,1,,0,nonexistent,0
45,unemployed,married,other,unknown,no,no,app,jul,wed,2,,0,nonexistent,0
39,technology,married,unknown,no,yes,no,app,jul,wed,1,,0,nonexistent,0
28,other,married,other,unknown,no,no,app,jul,wed,2,,0,nonexistent,0
32,other,single,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
29,technology,divorced,high school,no,no,no,app,jul,wed,1,,0,nonexistent,0
45,education,married,undergraduate,unknown,no,no,app,jul,wed,2,,0,nonexistent,0
39,technology,married,high school,unknown,no,no,app,jul,wed,1,,0,nonexistent,1
45,unknown,unknown,unknown,no,yes,yes,app,jul,wed,1,,0,nonexistent,1
45,unknown,unknown,unknown,no,yes,no,app,jul,wed,1,,0,nonexistent,1
34,trade,single,other,no,yes,yes,app,jul,wed,1,,0,nonexistent,0
55,education,married,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
55,education,married,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
49,trade,divorced,unknown,unknown,no,no,app,jul,wed,2,,0,nonexistent,0
29,services,married,unknown,no,yes,yes,app,jul,wed,2,,0,nonexistent,0
27,trade,married,other,no,no,no,app,jul,wed,1,,0,nonexistent,1
45,education,married,high school,unknown,no,no,app,jul,wed,3,,0,nonexistent,0
29,technology,divorced,high school,no,no,no,app,jul,wed,1,,0,nonexistent,0
58,retired,divorced,other,unknown,no,no,app,jul,wed,1,,0,nonexistent,0
56,other,married,high school,unknown,no,no,app,jul,wed,4,,0,nonexistent,0
49,retired,married,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
31,trade,married,other,no,no,no,app,jul,wed,2,,0,nonexistent,0
35,other,single,undergraduate,no,no,yes,push,jul,wed,1,,0,nonexistent,0
49,retired,married,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,1
37,technology,married,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
34,other,married,undergraduate,no,yes,no,app,jul,wed,6,,0,nonexistent,1
32,technology,married,undergraduate,no,no,no,app,jul,wed,1,,0,nonexistent,0
34,other,married,high school,no,yes,yes,app,jul,wed,8,,0,nonexistent,0
43,technology,single,graduate/professional,unknown,no,no,app,jul,wed,9,,0,nonexistent,0
26,technology,single,graduate/professional,no,no,no,app,jul,wed,2,,0,nonexistent,0
23,trade,single,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
23,trade,single,high school,no,no,no,app,jul,wed,1,,0,nonexistent,0
49,trade,divorced,unknown,unknown,yes,no,app,jul,wed,2,,0,nonexistent,0
30,other,married,undergraduate,no,yes,no,app,jul,wed,1,,0,nonexistent,0
26,services,single,other,no,yes,no,app,jul,wed,2,,0,nonexistent,0
23,trade,single,high school,no,no,no,app,jul,wed,1,,0,nonexistent,1
31,self-employed,married,other,no,no,no,app,jul,wed,2,,0,nonexistent,0
29,other,single,undergraduate,no,yes,no,app,jul,wed,1,,0,nonexistent,0
52,trade,married,other,unknown,yes,no,app,jul,wed,1,,0,nonexistent,0
42,services,married,high school,unknown,no,yes,push,jul,wed,1,,0,nonexistent,0
47,trade,single,other,unknown,yes,no,app,jul,wed,1,,0,nonexistent,0
23,trade,single,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,1
24,services,single,high school,no,yes,no,app,jul,wed,2,,0,nonexistent,0
44,trade,married,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
24,trade,divorced,high school,no,yes,no,app,jul,wed,2,,0,nonexistent,0
26,technology,single,graduate/professional,no,yes,no,app,jul,wed,7,,0,nonexistent,0
47,trade,single,other,unknown,yes,no,app,jul,wed,1,,0,nonexistent,0
29,other,married,undergraduate,no,yes,no,app,jul,wed,9,,0,nonexistent,0
29,other,single,undergraduate,no,no,no,app,jul,wed,2,,0,nonexistent,1
31,trade,single,high school,no,no,no,app,jul,wed,1,,0,nonexistent,0
30,other,married,high school,no,no,no,app,jul,wed,1,,0,nonexistent,0
25,other,single,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
27,technology,single,high school,no,yes,no,push,jul,wed,1,,0,nonexistent,0
29,trade,single,other,no,no,no,app,jul,wed,1,,0,nonexistent,0
34,technology,single,undergraduate,no,yes,no,app,jul,wed,1,,0,nonexistent,0
44,trade,married,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
41,trade,single,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
32,trade,married,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
31,other,single,undergraduate,no,yes,no,app,jul,wed,1,,0,nonexistent,0
37,services,divorced,other,no,no,no,app,jul,wed,1,,0,nonexistent,0
37,services,divorced,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
35,trade,single,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
34,other,married,undergraduate,no,no,no,app,jul,wed,2,,0,nonexistent,0
31,other,single,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
31,unemployed,single,high school,no,yes,yes,app,jul,wed,1,,0,nonexistent,0
37,services,divorced,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
31,unemployed,single,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
31,education,single,undergraduate,no,no,no,app,jul,wed,1,,0,nonexistent,0
37,services,divorced,other,no,no,no,app,jul,wed,1,,0,nonexistent,0
50,retired,married,other,no,no,no,app,jul,wed,1,,0,nonexistent,1
31,trade,married,other,no,yes,yes,app,jul,wed,1,,0,nonexistent,0
50,retired,married,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
29,other,single,undergraduate,no,yes,no,app,jul,wed,2,,0,nonexistent,0
31,trade,single,other,no,yes,no,app,jul,wed,2,,0,nonexistent,0
50,retired,married,other,no,unknown,unknown,app,jul,wed,1,,0,nonexistent,0
52,other,married,high school,no,yes,no,app,jul,wed,2,,0,nonexistent,0
42,technology,married,high school,unknown,yes,no,app,jul,wed,1,,0,nonexistent,0
47,technology,divorced,graduate/professional,no,yes,no,app,jul,wed,1,,0,nonexistent,0
55,retail,married,undergraduate,no,yes,no,app,jul,wed,1,,0,nonexistent,0
26,other,married,undergraduate,no,yes,no,push,jul,wed,2,,0,nonexistent,0
37,trade,married,other,no,no,no,app,jul,wed,1,,0,nonexistent,0
23,trade,single,high school,no,yes,no,app,jul,wed,2,,0,nonexistent,0
29,self-employed,single,undergraduate,no,yes,no,app,jul,wed,1,,0,nonexistent,0
31,technology,married,graduate/professional,no,yes,no,app,jul,wed,2,,0,nonexistent,0
55,retail,married,undergraduate,no,no,no,app,jul,wed,1,,0,nonexistent,1
21,other,single,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
21,other,single,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
34,other,married,high school,unknown,no,no,app,jul,wed,2,,0,nonexistent,0
46,trade,single,other,unknown,yes,no,push,jul,wed,6,,0,nonexistent,0
28,services,married,high school,no,yes,yes,app,jul,wed,1,,0,nonexistent,0
21,other,single,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
35,other,single,high school,no,yes,yes,app,jul,wed,1,,0,nonexistent,1
28,services,married,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
58,retired,married,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
28,services,married,high school,no,no,no,app,jul,wed,1,,0,nonexistent,0
49,education,single,other,unknown,yes,no,app,jul,wed,1,,0,nonexistent,0
39,trade,married,other,unknown,yes,no,app,jul,wed,5,,0,nonexistent,0
25,services,married,other,no,no,no,app,jul,wed,2,,0,nonexistent,0
27,trade,married,other,no,no,no,app,jul,wed,1,,0,nonexistent,0
26,technology,married,other,unknown,yes,no,push,jul,wed,6,,0,nonexistent,1
25,education,married,other,no,no,no,app,jul,wed,2,,0,nonexistent,0
27,trade,married,other,no,no,no,app,jul,wed,1,,0,nonexistent,0
25,services,divorced,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,0
30,trade,married,other,no,yes,no,app,jul,wed,2,,0,nonexistent,0
33,trade,married,other,no,yes,no,app,jul,wed,11,,0,nonexistent,1
43,trade,single,other,no,no,no,app,jul,wed,3,,0,nonexistent,0
43,technology,married,high school,no,no,no,app,jul,wed,3,,0,nonexistent,0
52,other,married,high school,no,no,no,app,jul,wed,7,,0,nonexistent,0
48,trade,married,other,unknown,yes,no,app,jul,wed,2,,0,nonexistent,1
29,self-employed,married,other,unknown,yes,no,push,jul,wed,1,,0,nonexistent,0
25,services,married,high school,unknown,no,no,app,jul,wed,1,,0,nonexistent,0
41,trade,married,unknown,unknown,no,no,app,jul,wed,4,,0,nonexistent,0
51,trade,married,other,no,yes,no,app,jul,wed,9,,0,nonexistent,1
21,services,single,high school,no,yes,no,push,jul,wed,1,,0,nonexistent,0
49,services,married,high school,unknown,yes,no,app,jul,wed,2,,0,nonexistent,0
33,business,married,graduate/professional,no,yes,no,app,jul,wed,2,,0,nonexistent,0
40,services,married,high school,no,yes,no,app,jul,wed,2,,0,nonexistent,0
43,trade,single,other,no,yes,no,app,jul,wed,2,,0,nonexistent,0
34,trade,married,other,unknown,no,no,app,jul,wed,6,,0,nonexistent,0
31,other,married,undergraduate,no,yes,no,app,jul,wed,3,,0,nonexistent,0
24,technology,single,graduate/professional,no,no,no,app,jul,wed,2,,0,nonexistent,0
59,retired,married,undergraduate,unknown,yes,yes,app,jul,wed,16,,0,nonexistent,0
38,trade,married,other,no,yes,no,app,jul,wed,9,,0,nonexistent,0
27,retail,single,high school,no,no,no,app,jul,wed,2,,0,nonexistent,0
29,trade,married,graduate/professional,no,no,no,app,jul,wed,2,,0,nonexistent,0
29,other,single,undergraduate,no,no,no,push,jul,wed,6,,0,nonexistent,0
49,trade,divorced,unknown,unknown,no,no,app,jul,wed,2,,0,nonexistent,0
28,services,married,high school,no,no,no,app,jul,wed,2,,0,nonexistent,0
45,unemployed,married,other,unknown,no,no,app,jul,wed,3,,0,nonexistent,0
31,other,single,other,no,no,no,app,jul,wed,5,,0,nonexistent,0
43,technology,single,graduate/professional,unknown,no,no,push,jul,wed,5,,0,nonexistent,0
29,services,married,high school,unknown,no,no,app,jul,wed,4,,0,nonexistent,0
55,retail,married,other,no,no,no,app,jul,wed,7,,0,nonexistent,0
43,technology,married,high school,no,no,no,app,jul,wed,4,,0,nonexistent,0
34,trade,single,other,no,unknown,unknown,app,jul,wed,3,,0,nonexistent,0
26,other,single,undergraduate,no,yes,no,app,jul,wed,1,,0,nonexistent,0
34,trade,married,other,unknown,no,no,app,jul,wed,5,,0,nonexistent,0
51,other,married,high school,no,yes,no,app,jul,wed,3,,0,nonexistent,0
47,trade,single,other,unknown,yes,no,app,jul,wed,2,,0,nonexistent,0
30,trade,married,other,no,yes,yes,app,jul,wed,2,,0,nonexistent,1
35,trade,single,high school,unknown,yes,no,app,jul,wed,5,,0,nonexistent,0
34,other,single,undergraduate,unknown,no,no,app,jul,wed,2,,0,nonexistent,0
26,technology,single,graduate/professional,no,yes,no,app,jul,wed,2,,0,nonexistent,0
36,education,single,undergraduate,no,no,no,app,jul,wed,7,,0,nonexistent,0
